 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       346249     466939    1000000      6061      380988       90       347189       1        346249       1        346249       1        346249       1        346249       1        346249       1        346249       1        346249  
   1.7       346093     197753    1000000     31932      746113     14126      630942      520       379292       18       348094       1        346093       1        346093       1        346093       1        346093       1        346093  
   3.3       345588     197819    1000000     31474      745317     13751      630972      639       388339       32       349179       1        345588       1        345588       1        345588       1        345588       1        345588  
   5.0       344285     198439    1000000     31542      744523     13819      630020      632       387236       44       349429       1        344285       1        344285       1        344285       1        344285       1        344285  
   6.7       343152     199266    1000000     31455      743026     13714      628406      645       387148       47       348717       1        343152       1        343152       1        343152       1        343152       1        343152  
   8.3       342298     199656    1000000     31614      743593     13632      627431      668       387966       54       348772       1        342298       1        342298       1        342298       1        342298       1        342298  
   10.0      339455     198652    1000000     31604      744306     13820      629382      705       388099       64       346943       1        339455       1        339455       1        339455       1        339455       1        339455  
   11.7      337414     200210    1000000     31750      742325     13775      626187      692       384668       50       343516       1        337414       1        337414       1        337414       1        337414       1        337414  
   13.3      336006     201227    1000000     31665      740921     13871      625998      670       382090       58       342897       1        336006       1        336006       1        336006       1        336006       1        336006  
   15.0      333618     201112    1000000     31872      740868     13963      625297      705       381915       59       340589       1        333618       1        333618       1        333618       1        333618       1        333618  
   16.7      330551     201295    1000000     31802      740749     13877      624861      735       381799       73       339126       1        330551       1        330551       1        330551       1        330551       1        330551  
   18.3      328919     202010    1000000     32138      740476     13966      622985      743       379837       58       335732       1        328919       1        328919       1        328919       1        328919       1        328919  
   20.0      325574     203002    1000000     32193      739084     13948      621047      732       377088       70       334150       1        325574       1        325574       1        325574       1        325574       1        325574  
   21.7      323638     203750    1000000     32277      737778     14039      619915      728       374788       63       331457       1        323638       1        323638       1        323638       1        323638       1        323638  
   23.3      322018     203959    1000000     32166      736778     14081      620249      747       374419       70       330750       1        322018       1        322018       1        322018       1        322018       1        322018  
   25.0      319004     204840    1000000     32393      736057     14053      617451      729       370702       71       328612       1        319004       1        319004       1        319004       1        319004       1        319004  
   26.7      317541     204839    1000000     32322      735785     14180      618319      752       369871       63       325764       2        318063       1        317541       1        317541       1        317541       1        317541  
   28.3      305082     205628    1000000     32596      735165     14213      616706      703       366407       73       325598       4        317161       4        317161       2        311575       1        305082       1        305082  
   30.0      312415     206043    1000000     32396      734095     14243      617312      746       368313       77       325641       3        316420       3        316420       1        312415       1        312415       1        312415  
   31.7      290043     206869    1000000     32386      732896     14219      615493      749       367520       63       323213       5        315814       5        315814       2        307760       2        307760       1        290043  
   33.3      281161     207518    1000000     32627      732999     14227      614129      724       365095       72       322634       11       315396       10       314545       4        301332       1        281161       1        281161  
   35.0      287458     206570    1000000     32374      733187     14139      615177      753       367100       81       323701       11       314954       10       314313       3        300747       1        287458       1        287458  
   36.7      298709     207884    1000000     32608      731741     14264      613287      674       361251       58       321692       7        315495       6        314804       2        305366       1        298709       1        298709  
   38.3      256338     207894    1000000     32625      732242     14140      612945      751       366928       67       322997       13       316626       10       314354       4        299862       2        286783       1        256338  
   40.0      266308     208224    1000000     32420      731115     13982      612188      750       367478       68       323599       12       316365       10       314770       5        302436       2        283140       1        266308  
   41.7      145178     208609    1000000     32488      730651     14001      611499      758       368535       74       324351       16       316808       14       315446       7        296569       4        277416       2        250695  
   43.3      252098     209199    1000000     32741      730090     13824      608325      719       366197       64       323896       14       317505       12       315941       6        298079       3        275534       1        252098  
