 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         7        89614      100000       34        180         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        711       17112      100000      2574      79004       1350      71103       336       51239       162       39150        9         5477        0          0          0          0          0          0          0          0     
   0.2        953       17155      100000      2516      78874       1293      70992       321       51442       162       40487        21       13378        0          0          0          0          0          0          0          0     
   0.3        1611      17112      100000      2503      78833       1297      70978       280       50267       153       41644        17       13314        2         2691        0          0          0          0          0          0     
   0.4        1928      17234      100000      2499      78814       1334      71267       316       50836       159       40081        14       12122        2         3392        0          0          0          0          0          0     
   0.5        1083      17086      100000      2524      78980       1338      71344       339       50735       166       38608        15        9818        1         1083        0          0          0          0          0          0     
   0.6        1240      17233      100000      2488      78551       1298      70867       310       51342       161       41125        16       11979        4         4480        0          0          0          0          0          0     
   0.7        1595      17121      100000      2446      78542       1318      71277       311       51099       155       40454        15       11691        2         2897        0          0          0          0          0          0     
   0.8        1701      17092      100000      2522      79020       1296      71139       312       51393       157       40420        15       13184        5         6865        0          0          0          0          0          0     
   0.9        1922      17156      100000      2498      78957       1314      71325       309       51167       149       40187        15       12722        3         4944        0          0          0          0          0          0     
   1.0        2313      17151      100000      2530      78997       1323      71222       322       51018       158       39490        10        9627        3         5123        0          0          0          0          0          0     
   1.1        2342      17452      100000      2555      78394       1371      70755       303       49050       143       37954        12       11443        3         5552        0          0          0          0          0          0     
   1.2        2290      17501      100000      2514      78256       1311      70460       314       50382       154       39560        13       11553        3         5744        0          0          0          0          0          0     
   1.3        2738      17702      100000      2520      78182       1364      70751       306       49804       138       38108        12       13644        6         9566        0          0          0          0          0          0     
   1.4        3492      18068      100000      2593      77707       1343      69691       280       48578       136       38510        13       16094        4        10322        0          0          0          0          0          0     
   1.5        4389      18223      100000      2583      77367       1312      69145       270       48060       118       37213        13       16802        4        10917        0          0          0          0          0          0     
   1.6        5303      18343      100000      2639      77242       1362      68952       279       47552       112       36168        11       16838        3        11301        1         5303        0          0          0          0     
   1.7        6434      18639      100000      2593      76669       1298      68350       232       47245       105       38430        14       21712        4        15333        2        12171        0          0          0          0     
   1.8        7480      18848      100000      2653      76605       1303      67908       226       46472       100       37822        9        20146        4        16937        2        14530        0          0          0          0     
   1.9        8834      19173      100000      2634      76160       1301      67556       225       46109        87       36855        5        21529        4        20945        2        17330        0          0          0          0     
   2.0       10168      19529      100000      2660      75320       1249      66227       197       45525        76       37139        7        25415        4        23416        2        20182        2        20182        0          0     
   2.1       11706      20111      100000      2703      74759       1232      65222       158       44492        52       37255        6        28874        5        28357        2        23249        2        23249        0          0     
   2.2       13240      20628      100000      2600      73976       1171      64836       127       44773        50       39534        5        32252        5        32252        2        26218        2        26218        0          0     
   2.3       14815      20844      100000      2580      73385       1078      63791       100       45190        34       40739        5        36480        5        36480        2        29323        2        29323        0          0     
   2.4       16486      20885      100000      2544      73175       995       63336        75       46660        17       42834        5        40933        5        40933        2        32623        2        32623        0          0     
   2.5       35594      21293      100000      2407      72543       885       62843        39       48256        10       46307        4        45372        4        45372        2        40887        1        35594        0          0     
   2.6       38638      21432      100000      2179      72133       775       63150        22       50820        4        49722        4        49722        4        49722        2        44803        1        38638        0          0     
   2.7       41797      21280      100000      1941      71929       567       63215        10       54299        4        53919        4        53919        4        53919        2        48778        1        41797        0          0     
   2.8       44907      20946      100000      1628      72415       458       65049        6        57931        4        57822        4        57822        4        57822        2        52661        1        44907        0          0     
   2.9       47789      20379      100000      1358      72973       313       66397        4        61894        4        61894        4        61894        4        61894        2        56252        1        47789        0          0     
   3.0       50499      19891      100000      1080      73594       246       68375        4        65195        4        65195        4        65195        4        65195        2        59501        1        50499        1        50499   
   3.1       52937      19156      100000      901       74740       154       70168        4        68164        3        68109        3        68109        3        68109        2        66219        2        66219        1        52937   
   3.2       55266      18240      100000      756       76109       107       72127        3        70793        3        70793        3        70793        3        70793        2        69306        2        69306        1        55266   
   3.3       57311      17784      100000      609       76800        80       73542        4        72537        4        72537        3        72429        2        71659        2        71659        2        71659        1        57311   
   3.4       59295      16918      100000      537       77978        51       75023        3        74446        3        74446        2        74065        2        74065        2        74065        2        74065        1        59295   
   3.5       60968      16523      100000      402       78612        30       76387        2        76043        2        76043        2        76043        2        76043        2        76043        2        76043        1        60968   
   3.6       62773      15463      100000      332       80259        17       78387        2        78212        2        78212        2        78212        2        78212        2        78212        2        78212        1        62773   
   3.7       64070      14807      100000      234       81281        13       79998        2        79865        2        79865        2        79865        2        79865        2        79865        2        79865        1        64070   
   3.8       65419      13943      100000      177       82466        8        81468        2        81398        2        81398        2        81398        2        81398        2        81398        2        81398        1        65419   
   3.9       66522      13348      100000      147       83396        9        82604        2        82530        2        82530        2        82530        2        82530        2        82530        2        82530        1        66522   
   4.0       67654      12860      100000      126       84198        6        83507        2        83455        2        83455        2        83455        2        83455        2        83455        2        83455        1        67654   
   4.1       68583      12417      100000      124       84786        5        84108        2        84077        2        84077        2        84077        2        84077        2        84077        2        84077        1        68583   
   4.2       69458      12044      100000      100       85241        4        84685        2        84665        2        84665        2        84665        2        84665        2        84665        2        84665        1        69458   
   4.3       70188      11710      100000       89       85703        5        85222        2        85182        2        85182        2        85182        2        85182        2        85182        2        85182        1        70188   
   4.4       70950      11410      100000       83       86137        3        85677        2        85667        2        85667        2        85667        2        85667        2        85667        2        85667        1        70950   
   4.5       71346      11464      100000       83       86138        6        85700        2        85658        2        85658        2        85658        2        85658        2        85658        2        85658        1        71346   
   4.6       71780      11387      100000       76       86277        5        85878        2        85847        2        85847        2        85847        2        85847        2        85847        2        85847        1        71780   
   4.7       72165      11122      100000       88       86608        3        86135        2        86124        2        86124        2        86124        2        86124        2        86124        2        86124        1        72165   
   4.8       72209      11251      100000       80       86449        7        86045        2        85985        2        85985        2        85985        2        85985        2        85985        2        85985        1        72209   
   4.9       72214      11283      100000       75       86368        4        85970        2        85945        2        85945        2        85945        2        85945        2        85945        2        85945        1        72214   
   5.0       72293      11368      100000       71       86177        4        85794        2        85771        2        85771        2        85771        2        85771        2        85771        2        85771        1        72293   
   5.1       72389      11617      100000       89       86046        6        85568        2        85522        2        85522        2        85522        2        85522        2        85522        2        85522        1        72389   
   5.2       72705      11496      100000       86       86093        3        85627        2        85617        2        85617        2        85617        2        85617        2        85617        2        85617        1        72705   
   5.3       72832      11578      100000       85       85991        3        85531        2        85521        2        85521        2        85521        2        85521        2        85521        2        85521        1        72832   
   5.4       73149      11464      100000       82       86033        3        85577        2        85564        2        85564        2        85564        2        85564        2        85564        2        85564        1        73149   
   5.5       73317      11678      100000       96       85845        5        85333        2        85296        2        85296        2        85296        2        85296        2        85296        2        85296        1        73317   
   5.6       73638      11699      100000       94       85743        2        85223        2        85223        2        85223        2        85223        2        85223        2        85223        2        85223        1        73638   
   5.7       73615      11974      100000      124       85294        5        84620        2        84578        2        84578        2        84578        2        84578        2        84578        2        84578        1        73615   
   5.8       73535      12304      100000      138       84933        5        84173        2        84138        2        84138        2        84138        2        84138        2        84138        2        84138        1        73535   
   5.9       73746      12376      100000      110       84828        6        84227        2        84182        2        84182        2        84182        2        84182        2        84182        2        84182        1        73746   
   6.0       73834      12271      100000      114       84833        6        84209        2        84156        2        84156        2        84156        2        84156        2        84156        2        84156        1        73834   
   6.1       73904      12453      100000      128       84741        5        84032        2        84001        2        84001        2        84001        2        84001        2        84001        2        84001        1        73904   
   6.2       74042      12437      100000      138       84788        6        84027        2        83986        2        83986        2        83986        2        83986        2        83986        1        74042        1        74042   
   6.3       74232      12330      100000      130       84822        4        84101        2        84072        2        84072        2        84072        2        84072        2        84072        1        74232        1        74232   
   6.4       74662      12405      100000      104       84736        5        84142        2        84096        2        84096        2        84096        2        84096        2        84096        1        74662        1        74662   
   6.5       75005      12348      100000      113       84773        9        84191        2        84117        2        84117        2        84117        2        84117        2        84117        1        75005        1        75005   
   6.6       75062      12472      100000      139       84724        6        83950        2        83900        2        83900        2        83900        2        83900        2        83900        1        75062        1        75062   
   6.7       75494      12379      100000      117       84721        4        84069        2        84045        2        84045        2        84045        2        84045        2        84045        1        75494        1        75494   
   6.8       75798      12336      100000      116       84810        6        84186        2        84144        2        84144        2        84144        2        84144        2        84144        1        75798        1        75798   
   6.9       76152      12286      100000      124       84888        8        84218        2        84149        2        84149        2        84149        2        84149        2        84149        1        76152        1        76152   
   7.0       76617      12305      100000      104       84899        5        84332        2        84296        2        84296        2        84296        2        84296        2        84296        1        76617        1        76617   
   7.1       77124      12003      100000      122       85338        4        84667        2        84639        2        84639        2        84639        2        84639        2        84639        1        77124        1        77124   
   7.2       77746      11736      100000      106       85704        4        85119        2        85096        2        85096        2        85096        2        85096        2        85096        1        77746        1        77746   
   7.3       78179      11787      100000      100       85647        4        85100        2        85080        2        85080        2        85080        2        85080        2        85080        1        78179        1        78179   
