 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         19       69190      100000      1471       9064        75        863         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       79538       7340      100000      628       90804       277       88558        27       83787        11       82663        3        80696        1        79538        1        79538        1        79538        1        79538   
   0.2       50665       8068      100000      790       89955       339       87071        57       81892        23       79622        9        77076        5        74463        2        67215        2        67215        1        50665   
   0.3       58328       8650      100000      934       89185       412       85823        56       79042        30       77128        11       73745        8        71548        1        58328        1        58328        1        58328   
   0.4       64263       9126      100000      1007      88546       432       84886        53       77534        22       75428        5        72274        3        70912        1        64263        1        64263        1        64263   
   0.5       13283       9590      100000      1088      87973       500       84127        77       76344        32       73225        23       71117        19       68385        4        33890        1        13283        0          0     
   0.6       11696      10316      100000      1140      86803       490       82656        77       75288        40       72804        20       67764        17       65201        5        33852        1        11696        0          0     
   0.7       11650      11153      100000      1169      85679       499       81378        71       73652        37       71333        21       67663        19       66271        4        33556        2        21928        0          0     
   0.8        8654      11713      100000      1218      84980       504       80407        65       72758        34       70664        23       68854        21       67315        2        14699        0          0          0          0     
   0.9        9275      12162      100000      1200      84213       471       79651        40       72089        25       71074        19       69783        18       69064        4        29623        0          0          0          0     
   1.0       10063      12491      100000      1051      83813       367       79441        29       73892        19       73255        18       73138        17       72534        4        30864        1        10063        0          0     
   1.1       10979      12177      100000      953       84112       288       79935        19       75710        18       75659        17       75505        16       74992        4        35498        2        21954        0          0     
   1.2       15102      11946      100000      740       84493       170       80919        13       78655        12       78576        11       78332        11       78332        6        63182        3        41321        0          0     
   1.3       15048      11631      100000      640       84782       147       81722        15       79778        12       79595        11       79372        11       79372        6        65334        3        39501        0          0     
   1.4       15718      11565      100000      551       84824       101       82026        15       80851        13       80727        13       80727        10       78365        7        67477        3        38875        0          0     
   1.5       16304      11485      100000      523       85091       107       82499        15       81225        13       81089        11       80389        11       80389        6        63396        3        40895        0          0     
   1.6       17187      11418      100000      510       85129       101       82615        15       81332        12       81117        12       81117        11       80616        6        64774        4        52599        0          0     
   1.7       17889      11087      100000      470       85648        95       83311        13       82163        12       82087        11       81984        11       81984        6        66407        4        53873        0          0     
   1.8       18351      10804      100000      405       86082        74       84107        11       83236        11       83236        11       83236        11       83236        7        73534        4        55402        0          0     
   1.9       18718      10597      100000      413       86478        62       84297        11       83639        11       83639        11       83639        11       83639        7        74712        4        56253        0          0     
   2.0       18809      10665      100000      377       86305        65       84400        11       83722        11       83722        11       83722        11       83722        8        75864        3        42842        0          0     
   2.1       19267      10628      100000      340       86299        56       84586        11       83990        11       83990        11       83990        10       83339        7        77566        4        54584        0          0     
   2.2       19709      10691      100000      382       86232        55       84254        11       83646        11       83646        10       83412        10       83412        7        78637        4        55513        0          0     
   2.3       20241      10480      100000      318       86389        46       84749        10       84259        10       84259        10       84259        9        83717        7        80137        4        56685        0          0     
   2.4       20709      10593      100000      321       86493        42       84771        10       84361        9        84263        9        84263        9        84263        7        81365        5        67581        0          0     
   2.5       21322      10106      100000      280       87014        36       85570        8        85207        8        85207        8        85207        7        84333        6        82782        5        76253        0          0     
   2.6       21823       9932      100000      221       87310        35       86175        9        85861        8        85809        8        85809        7        85056        6        84054        5        77511        0          0     
   2.7       30117       9797      100000      201       87590        27       86531        7        86267        7        86267        7        86267        5        85089        5        85089        4        78591        0          0     
   2.8       53230       9624      100000      229       87764        27       86561        5        86236        5        86236        4        86012        4        86012        4        86012        3        79541        1        53230   
   2.9       30513       9567      100000      210       88011        23       86895        5        86683        5        86683        5        86683        5        86683        5        86683        4        80210        0          0     
   3.0       54276       9178      100000      168       88523        15       87623        4        87499        4        87499        4        87499        4        87499        4        87499        3        81016        1        54276   
   3.1       54414       9121      100000      138       88571        14       87858        4        87724        4        87724        4        87724        4        87724        4        87724        3        81313        1        54414   
   3.2       60746       9001      100000      132       88644        11       87951        3        87856        3        87856        3        87856        3        87856        3        87856        3        87856        1        60746   
   3.3       60803       8722      100000      143       89153        15       88402        3        88254        3        88254        3        88254        3        88254        3        88254        3        88254        1        60803   
   3.4       54419       8689      100000      129       89148        11       88457        4        88381        4        88381        4        88381        4        88381        4        88381        3        82111        1        54419   
