 Timestep   LgClust       c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0         7        89614      100000       34        180         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        793       17296      100000      2414      78667       1296      71446       325       52212       177       41755        9         5632        0          0          0          0          0          0          0          0     
   0.2        1042      17447      100000      2372      78355       1241      71121       319       52105       154       40795        20       13572        2         2043        0          0          0          0          0          0     
   0.3        863       17578      100000      2439      78385       1274      70912       324       51549       165       40571        15       10524        0          0          0          0          0          0          0          0     
   0.4        1620      17272      100000      2415      78625       1230      71001       310       52485       162       42551        16       13565        4         5696        0          0          0          0          0          0     
   0.5        1716      17732      100000      2461      78183       1255      70392       278       51108       143       41939        18       14749        2         2969        0          0          0          0          0          0     
   0.6        1429      17285      100000      2363      78645       1259      71543       325       53113       161       41874        18       14224        3         3589        0          0          0          0          0          0     
   0.7        1769      17609      100000      2437      78382       1239      70744       279       51249       151       42360        19       16679        6         7903        0          0          0          0          0          0     
   0.8        2254      17437      100000      2385      78504       1245      71086       280       52101       143       42774        20       18203        5         7787        0          0          0          0          0          0     
   0.9        1537      17592      100000      2400      78424       1237      70953       293       52227       140       41527        18       15836        6         7319        0          0          0          0          0          0     
   1.0        1702      17605      100000      2377      78251       1226      70875       277       51518       141       42193        17       16441        6         8685        0          0          0          0          0          0     
   1.1        2361      17896      100000      2404      77864       1255      70428       269       51155       128       41323        20       20380        7        10698        0          0          0          0          0          0     
   1.2        2633      18052      100000      2466      77552       1271      69813       262       49606       130       40582        21       20052        6         9408        0          0          0          0          0          0     
   1.3        3277      17878      100000      2433      77885       1222      70015       273       51071       134       41478        19       20125        6        11665        0          0          0          0          0          0     
   1.4        3960      18248      100000      2522      77271       1281      69227       252       47823       111       38279        16       18591        7        12877        0          0          0          0          0          0     
   1.5        4814      18207      100000      2436      77376       1238      69710       253       49744       132       41544        15       18211        7        13435        0          0          0          0          0          0     
   1.6        5721      18724      100000      2503      76717       1225      68467       250       49048       120       39749        14       19549        6        14194        1         5721        0          0          0          0     
   1.7        6578      18892      100000      2578      76666       1286      68413       227       47743       105       39305        15       22632        6        16173        1         6578        0          0          0          0     
   1.8        7659      19077      100000      2540      76344       1207      67813       233       48726        93       39447        12       23835        7        20406        1         7659        0          0          0          0     
   1.9        8739      19563      100000      2549      75581       1223      67118       206       47782        88       39717        14       27681        6        21993        1         8739        0          0          0          0     
   2.0        9797      19714      100000      2508      75197       1106      66227       165       48273        64       41214        12       31934        9        29481        1         9797        0          0          0          0     
   2.1       10831      20177      100000      2439      74513       1095      65847       143       47589        64       42328        11       33624        8        31628        2        16024        1        10831        0          0     
   2.2       12055      20358      100000      2428      74024       1074      65312       132       47964        52       42521        9        35893        8        35197        3        23276        1        12055        0          0     
   2.3       13211      20616      100000      2338      73538       990       64950       100       48466        29       43738        10       40074        8        38460        3        25516        1        13211        0          0     
   2.4       14425      20863      100000      2232      73297       855       64518        76       50251        29       47119        9        43718        8        43159        4        33313        1        14425        0          0     
   2.5       15600      21051      100000      2114      72912       766       64322        57       51986        25       49842        9        47337        8        46776        4        36270        1        15600        0          0     
   2.6       16658      20909      100000      1929      73115       677       65194        42       54293        16       52605        7        51019        7        51019        3        39213        2        32562        0          0     
   2.7       17636      20475      100000      1709      73561       574       66350        31       57427        15       56401        7        55120        7        55120        3        41988        2        34693        0          0     
   2.8       18571      20185      100000      1498      73588       415       66722        24       60308        10       59450        7        58979        7        58979        4        50016        2        36736        0          0     
   2.9       19501      19776      100000      1283      74152       333       68144        12       62971        7        62587        7        62587        7        62587        4        52895        2        38772        0          0     
   3.0       20348      19256      100000      1151      74981       253       69355        9        65802        8        65747        7        65632        7        65632        4        55556        2        40687        0          0     
   3.1       21336      18605      100000      915       75705       179       71075        7        68621        7        68621        7        68621        7        68621        4        58200        2        42646        0          0     
   3.2       22191      17786      100000      762       76871       128       72982        7        71403        7        71403        7        71403        7        71403        4        60615        2        44366        0          0     
   3.3       23009      17418      100000      607       77466        81       74215        7        73238        7        73238        7        73238        7        73238        4        62714        3        55971        0          0     
