 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   0.5       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5200     0.3850     1.6900     0.3850     1.7300     0.3900     1.8900     0.3950     1.8100     0.3700     1.6800  
   1.0       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5200     0.4150     0.5250     0.3850     1.8550     0.3900     1.8900     0.3800     1.9000     0.3450     1.7700  
   1.5       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5200     0.3850     0.5250     0.3850     1.8950     0.3750     1.8900     0.3700     1.9850     0.3450     1.8150  
   2.0       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3600     0.5200     0.3600     0.5250     0.3650     1.9350     0.3550     1.8900     0.3550     1.9850     0.3300     1.8450  
   2.5       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3600     0.5200     0.3600     0.5250     0.3450     1.9350     0.3550     1.8900     0.3300     1.9850     0.3200     1.8450  
   3.0       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3600     0.5200     0.3300     1.9950     0.3250     1.9350     0.3250     1.8900     0.3200     1.9850     0.3000     1.8450  
   3.5       0.2500     1.7500     0.3300     0.5550     0.3100     1.9350     0.3200     0.5200     0.3050     1.9950     0.3050     1.9350     0.3100     1.8900     0.3050     1.9850     0.2750     1.8450  
   4.0       0.2500     1.7500     0.3300     0.5550     0.3100     1.9350     0.3200     0.5200     0.3050     1.9950     0.3050     1.8950     0.2950     1.8900     0.2950     1.9850     0.2650     1.8450  
   4.5       0.2500     1.7500     0.3300     0.5550     0.3100     1.9350     0.2750     0.5200     0.2750     1.9950     0.2850     1.8950     0.2800     1.8900     0.2700     1.9850     0.2500     1.8450  
   5.3       0.2500     1.7500     0.3300     0.5550     0.3100     1.9350     0.2750     1.9950     0.2500     1.9950     0.2400     1.8550     0.2500     1.8900     0.2450     1.9850     0.2250     1.8000  
