 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   0.5       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.3950     0.4400     0.5550     0.3850     1.2850     0.3900     1.3250     0.4300     1.3200     0.3950     1.2000  
   1.0       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.4800     0.3850     1.5250     0.4250     1.3250     0.3900     1.3550     0.4150     1.3800     0.3850     1.2600  
   1.5       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.4800     0.3850     1.5250     0.4450     1.3650     0.3900     1.3700     0.4150     1.4050     0.3850     1.2800  
   2.0       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.4800     0.3850     1.5250     0.4050     1.3650     0.3900     1.3700     0.4150     1.4150     0.3850     1.2950  
   2.5       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.4800     0.3850     1.5250     0.4250     1.4050     0.3900     1.3900     0.4050     1.4150     0.3850     1.3100  
   3.0       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.4800     0.3850     1.5250     0.4250     1.3650     0.3900     1.3900     0.4050     1.4150     0.3750     1.2950  
   3.5       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.4800     0.3850     1.5250     0.4250     1.4050     0.3900     1.3900     0.3950     1.4150     0.3700     1.3100  
   4.0       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.4800     0.3850     1.5250     0.4050     1.4050     0.3900     1.3900     0.4050     1.4150     0.3850     1.2950  
   4.5       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.4800     0.3850     1.5250     0.3850     1.3850     0.3900     1.3700     0.3950     1.4150     0.3750     1.2950  
   5.0       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.4800     0.3850     1.5250     0.3850     1.3650     0.3900     1.3700     0.3950     1.4150     0.3700     1.2950  
