 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
  200.0      0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3600     0.4800     0.3300     1.9150     0.3450     1.8950     0.3400     1.8900     0.3300     1.9100     0.3100     1.7900  
  400.0      0.2500     1.7500     0.3300     0.5550     0.3100     1.9350     0.3200     1.9950     0.3050     1.9150     0.3050     1.8750     0.3100     1.8900     0.2950     1.9250     0.2650     1.8000  
  600.0      0.2500     1.7500     0.3300     0.5550     0.3100     1.9350     0.2750     1.9950     0.2750     1.9150     0.2650     1.8750     0.2800     1.8900     0.2550     1.9100     0.2400     1.7900  
  800.0      0.2500     1.7500     0.3300     0.5550     0.2500     1.9350     0.2400     1.9950     0.2500     1.9150     0.2400     1.8750     0.2500     1.8900     0.2300     1.9250     0.2150     1.8000  
  1000.0     0.2500     1.7500     0.3300     1.9950     0.2500     1.9350     0.2400     1.9950     0.2200     1.9150     0.2200     1.8750     0.2300     1.8900     0.2200     1.9100     0.1950     1.8000  
  1200.0     0.2500     1.7500     0.2200     1.9950     0.2500     1.9350     0.2400     1.9950     0.2200     1.9150     0.2200     1.8750     0.2150     1.8900     0.2050     1.9100     0.1950     1.7900  
  1399.9     0.2500     1.7500     0.2200     1.9950     0.2500     1.9350     0.2400     1.9950     0.2200     1.9150     0.2000     1.8750     0.2000     1.8900     0.1950     1.9100     0.1800     1.7900  
  1599.9     0.2500     1.7500     0.2200     1.9950     0.2500     1.9350     0.1950     1.9950     0.2200     1.9150     0.2000     1.8750     0.2000     1.8900     0.1950     1.9100     0.1800     1.7900  
  1799.9     0.2500     1.7500     0.2200     1.9950     0.2500     1.9350     0.1950     1.9950     0.1900     1.9150     0.2000     1.8750     0.2000     1.8900     0.1950     1.9100     0.1800     1.8000  
  1999.9     0.2500     1.7500     0.2200     1.9950     0.2500     1.9350     0.1950     1.9950     0.1900     1.9150     0.2000     1.8750     0.2000     1.8900     0.1850     1.9100     0.1800     1.7900  
  1999.9     0.2500     1.7500     0.2200     1.9950     0.2500     1.9350     0.1950     1.9950     0.1900     1.9150     0.2000     1.8750     0.2000     1.8900     0.1850     1.9100     0.1800     1.7900  
