 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       69190      100000      1471       9064        75        863         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        7380      100000      711       90602       323       88114        53       82979        26       81090        4        76597        1        74208        1        74208        1        74208        1        74208   
   0.2        8143      100000      876       89705       398       86646        48       80065        20       78059        5        75663        2        73314        1        72129        1        72129        1        72129   
   0.3        8691      100000      1002      89025       470       85671        67       77930        33       75625        14       71402        9        68389        3        54754        2        49753        0          0     
   0.4        9438      100000      1139      88040       546       84279        81       75243        39       72298        20       68692        14       64462        1        31270        1        31270        0          0     
   0.5       10420      100000      1362      86950       647       82375        96       72479        48       69206        23       63608        19       60671        1         9513        0          0          0          0     
   0.6       11364      100000      1364      85604       649       80961        94       70638        46       67557        26       63828        21       60312        1         9158        0          0          0          0     
   0.7       12042      100000      1462      84625       606       79100        66       69073        30       66752        17       63960        14       61411        6        43186        1        11787        0          0     
   0.8       12514      100000      1343      83813       528       78614        34       70263        17       69118        15       68784        12       66553        6        51567        2        22416        0          0     
   0.9       12722      100000      1178      83394       392       78377        20       72345        13       71822        11       71247        11       71247        7        63708        2        26947        0          0     
   1.0       12562      100000      945       83524       249       79159        11       75617        10       75564        10       75564        9        74686        6        68786        2        40221        0          0     
   1.1       12331      100000      778       83754       170       79897        15       77669        13       77554        10       76860        9        76074        7        72534        3        41274        0          0     
   1.2       11856      100000      638       84583       123       81369        10       79770        8        79601        7        79261        6        78276        6        78276        4        65640        0          0     
   1.3       11301      100000      452       85318        80       83071        9        82103        8        82024        7        81595        7        81595        7        81595        5        69066        0          0     
   1.4       10747      100000      318       85994        41       84283        7        83806        7        83806        7        83806        7        83806        7        83806        5        71254        0          0     
   1.5       10406      100000      291       86676        38       85157        7        84744        7        84744        7        84744        7        84744        7        84744        5        72532        0          0     
   1.6        9981      100000      276       87040        41       85622        7        85182        7        85182        7        85182        7        85182        7        85182        5        73422        0          0     
   1.7        9596      100000      217       87817        22       86628        7        86449        7        86449        7        86449        7        86449        7        86449        5        74877        0          0     
   1.8        9553      100000      188       87892        16       86864        5        86739        5        86739        5        86739        5        86739        5        86739        4        80968        0          0     
   1.9        9808      100000      231       87611        15       86315        5        86206        5        86206        5        86206        5        86206        5        86206        4        80737        0          0     
   2.0       10058      100000      227       87118        34       85965        7        85630        7        85630        7        85630        7        85630        6        81404        5        76129        0          0     
   2.1       10139      100000      246       87217        34       85951        7        85624        7        85624        7        85624        7        85624        6        82176        5        77088        0          0     
   2.2        9784      100000      211       87628        21       86495        6        86277        6        86277        6        86277        6        86277        4        78007        4        78007        0          0     
   2.3        9698      100000      184       87634        24       86672        7        86465        7        86465        7        86465        7        86465        5        78979        5        78979        0          0     
   2.4        9531      100000      191       87794        19       86803        7        86663        7        86663        7        86663        7        86663        5        79968        5        79968        0          0     
   2.5        9341      100000      169       88166        30       87339        7        87069        7        87069        7        87069        7        87069        5        80812        5        80812        0          0     
   2.6        9456      100000      182       88040        19       87052        7        86882        7        86882        7        86882        7        86882        5        81620        5        81620        0          0     
