 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     1.7500     0.2200     2.1100     0.2500     2.0600     0.2400     2.2000     0.2200     1.9700     0.2000     1.9150     0.2000     1.9050     0.2050     1.9350     0.1850     1.8050  
   20.0      0.2500     1.7500     0.2200     2.1100     0.2500     2.0600     0.1950     2.2000     0.1900     2.0250     0.2000     1.9350     0.1850     1.9200     0.1850     1.9500     0.1800     1.8250  
   30.0      0.2500     1.7500     0.2200     2.1100     0.2500     2.0600     0.1950     2.2000     0.2200     2.0250     0.2000     1.9350     0.2000     1.9050     0.1950     1.9500     0.1800     1.8250  
   40.0      0.2500     1.7500     0.2200     2.1100     0.2500     2.0000     0.1950     2.2000     0.1900     1.9700     0.1800     1.9150     0.2000     1.9050     0.1950     1.9250     0.1800     1.8050  
   50.0      0.2500     1.7500     0.2200     2.1100     0.2500     2.0600     0.1950     2.2000     0.2200     2.0250     0.2000     1.9350     0.2150     1.9200     0.1950     1.9500     0.1800     1.8150  
   60.0      0.2500     1.7500     0.2200     2.1100     0.2500     2.0000     0.1950     2.1200     0.1900     1.9700     0.1800     1.9150     0.1850     1.9050     0.1950     1.9250     0.1800     1.8000  
   70.0      0.2500     1.7500     0.2200     2.1100     0.2500     2.0000     0.1950     2.1200     0.1900     1.9150     0.2000     1.8950     0.2000     1.8900     0.1950     1.9250     0.1800     1.8000  
   80.0      0.2500     1.7500     0.2200     2.1100     0.2500     2.0600     0.1950     2.2000     0.2200     2.0250     0.2000     1.9150     0.2000     1.9200     0.1950     1.9500     0.1800     1.8150  
   90.0      0.2500     1.7500     0.2200     2.1100     0.2500     2.0600     0.1950     2.2000     0.1900     2.0250     0.2000     1.9150     0.2000     1.9050     0.1850     1.9350     0.1700     1.8050  
  100.0      0.2500     1.7500     0.2200     2.1100     0.2500     2.0600     0.1950     2.2000     0.1900     2.0250     0.2000     1.9150     0.2000     1.9050     0.1850     1.9350     0.1800     1.8150  
