 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.1850     0.1950     2.2000     0.1900     2.0800     0.1800     2.0600     0.1850     2.0150     0.1850     1.9850     0.1600     1.8800  
   20.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.1850     0.1950     2.2000     0.1900     2.0800     0.1800     2.0400     0.1850     1.9800     0.1700     1.9850     0.1600     1.8800  
   30.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.1850     0.1950     2.2000     0.1900     2.0550     0.1800     2.0200     0.1850     1.9800     0.1850     1.9850     0.1600     1.8700  
   40.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.1850     0.1950     2.2000     0.1900     2.0800     0.1800     2.0400     0.1850     2.0000     0.1700     1.9750     0.1600     1.8700  
   50.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.1850     0.1950     2.2000     0.1900     2.0800     0.1800     2.0600     0.1850     2.0150     0.1700     1.9850     0.1600     1.8700  
   60.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.1850     0.1950     2.2000     0.1900     2.0800     0.1800     2.0400     0.1700     2.0150     0.1700     1.9850     0.1600     1.8800  
   70.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.1850     0.1950     2.2000     0.1900     2.0800     0.1800     2.0600     0.1700     2.0150     0.1850     1.9850     0.1600     1.8800  
   80.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.1250     0.1950     2.2000     0.1900     2.0800     0.1800     2.0400     0.1850     2.0150     0.1850     1.9850     0.1600     1.8700  
   90.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.1250     0.1950     2.2000     0.1900     2.0550     0.1800     2.0200     0.1700     1.9800     0.1700     1.9750     0.1600     1.8700  
  100.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.1250     0.1950     2.2000     0.1900     2.0550     0.1800     2.0200     0.1850     1.9800     0.1700     1.9750     0.1700     1.8800  
