 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.1950     3.4000     0.1900     3.2500     0.2000     3.2000     0.2000     3.1700     0.1950     3.0950     0.1800     2.9050  
   20.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.1950     3.4000     0.2200     3.2500     0.2000     3.2400     0.2000     3.1850     0.1950     3.1200     0.1850     2.9200  
   30.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.4000     0.2200     3.2500     0.2200     3.2400     0.2150     3.1850     0.2050     3.0950     0.1950     2.9200  
   40.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.1950     3.4000     0.1900     3.2500     0.2000     3.2000     0.2000     3.1850     0.1850     3.1100     0.1800     2.9200  
   50.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.4000     0.2200     3.2500     0.2000     3.2400     0.2150     3.1850     0.2050     3.1200     0.1950     2.9250  
   60.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.4000     0.2200     3.3600     0.2200     3.2400     0.2150     3.2150     0.2050     3.1350     0.1800     2.9400  
   70.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.4000     0.2200     3.3600     0.2200     3.3250     0.2150     3.2650     0.2050     3.1850     0.1950     2.9850  
   80.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.4350     0.2400     3.4000     0.2500     3.3600     0.2200     3.2400     0.2300     3.2300     0.2300     3.1700     0.2150     2.9650  
   90.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.4000     0.2200     3.3050     0.2000     3.2400     0.2150     3.2000     0.2050     3.1200     0.1950     2.9400  
  100.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.4000     0.2200     3.2500     0.2000     3.2400     0.2000     3.1850     0.2050     3.1200     0.1950     2.9200  
